TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
86.48,0,100.7488,no,25-34,hispanic,male,Unknown,-14.844,-9.0673,-4.152,0.0018,0.0046,0.4316,0.0242,0.0045,0.1932,0.1979,-0.1295,0.0863,0,0.0842,0.0112,0.0111,0.1119,0.0002,0.0266,0.0008,1.1291,0.0763,0.0106,0.0023,0.2519,0,92.999,0,0.0003,0.0983,0.0104,0.0025,0.3652,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.56,0,99.8348,no,25-34,hispanic,male,Unknown,-15.3426,-9.0236,-4.1195,0.0018,0.0046,0.4317,0.0242,0.0045,0.1932,0.1981,-0.1349,0.0854,0,0.0954,0.0113,0.0115,0.1134,0.0002,0.0272,0.0008,0.9742,0.0799,0.0098,0.0023,0.2611,0,93.0557,0,0.0003,0.106,0.0095,0.0023,0.3558,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.6,0,100.9878,no,25-34,hispanic,male,Unknown,-15.726,-9.0685,-4.5598,0.0018,0.0046,0.4324,0.0242,0.0045,0.1932,0.1976,-0.1434,0.085,0,0.0971,0.0105,0.0128,0.1244,0.0002,0.0274,0.0008,0.9005,0.0873,0.0091,0.0022,0.2368,0,92.9975,0,0.0003,0.1122,0.0117,0.0022,0.343,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.64,0,101.3787,no,25-34,hispanic,male,Unknown,-15.7319,-9.5352,-4.7745,0.0018,0.0046,0.4328,0.0242,0.0045,0.1932,0.1971,-0.1487,0.0845,0,0.1019,0.0102,0.0136,0.1319,0.0002,0.0277,0.0008,0.8089,0.0875,0.0077,0.0021,0.2122,0,92.3646,0,0.0003,0.1165,0.013,0.0022,0.3395,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.68,0,100.9737,no,25-34,hispanic,male,Unknown,-15.1691,-9.0995,-4.1879,0.0018,0.0046,0.4338,0.0242,0.0045,0.1932,0.1966,-0.1606,0.0842,0,0.1072,0.0103,0.014,0.1493,0.0002,0.0262,0.0007,0.7491,0.0966,0.007,0.0021,0.1899,0,92.957,0,0.0004,0.1205,0.0128,0.0019,0.3411,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.72,0,101.0939,no,25-34,hispanic,male,Unknown,-14.6708,-8.3847,-3.3014,0.0018,0.0046,0.4332,0.0242,0.0045,0.1933,0.1965,-0.1573,0.084,0,0.1114,0.0103,0.0128,0.1384,0.0002,0.0264,0.0007,0.7166,0.1006,0.0068,0.002,0.1853,0,93.8374,0,0.0003,0.1186,0.0123,0.0018,0.3404,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.76,0,100.7148,no,25-34,hispanic,male,Unknown,-14.5111,-8.1889,-3.6579,0.0018,0.0046,0.4328,0.0242,0.0045,0.1933,0.1968,-0.1523,0.0835,0,0.113,0.0104,0.0123,0.1316,0.0002,0.0273,0.0006,0.6468,0.0921,0.0069,0.0019,0.1975,0,94.06,0,0.0003,0.1194,0.0132,0.0017,0.3331,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.8,0,101.372,no,25-34,hispanic,male,Unknown,-15.0937,-8.2226,-4.2452,0.0018,0.0046,0.4324,0.0242,0.0045,0.1934,0.1961,-0.1475,0.0835,0,0.1223,0.0098,0.012,0.1249,0.0002,0.0267,0.0006,0.6477,0.0791,0.0075,0.0018,0.1659,0,94.0223,0,0.0003,0.1246,0.012,0.0017,0.3282,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.88,0,100.2893,no,25-34,hispanic,male,Unknown,-14.8528,-7.9862,-4.2788,0.0018,0.0046,0.4315,0.0242,0.0045,0.1933,0.1959,-0.1363,0.0831,0,0.1112,0.0104,0.0125,0.1083,0.0002,0.0278,0.0006,0.607,0.0767,0.0081,0.0019,0.1529,0,94.2825,0,0.0003,0.1237,0.0124,0.0017,0.332,0.0018,0.0018,0.0018,0.0027,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.92,0,100.907,no,25-34,hispanic,male,Unknown,-14.1659,-7.7105,-3.819,0.0018,0.0046,0.4307,0.0242,0.0045,0.1932,0.196,-0.1244,0.0828,0,0.0996,0.0108,0.0128,0.0931,0.0002,0.029,0.0006,0.5626,0.0711,0.0079,0.002,0.1569,0,94.5726,0,0.0003,0.126,0.0144,0.0017,0.3446,0.0018,0.0018,0.0018,0.0026,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
86.96,0,100.6954,no,25-34,hispanic,male,Unknown,-14.2491,-8.2364,-3.5974,0.0018,0.0046,0.4306,0.0242,0.0045,0.1931,0.1962,-0.1195,0.0824,0,0.0803,0.0116,0.0136,0.0907,0.0002,0.0302,0.0007,0.4993,0.0742,0.0084,0.0021,0.1668,0,94.0066,0,0.0005,0.133,0.0162,0.0017,0.3528,0.0018,0.0018,0.0018,0.0026,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
87,0,101.0195,no,25-34,hispanic,male,Unknown,-15.1377,-8.8096,-4.97,0.0018,0.0046,0.4304,0.0241,0.0045,0.193,0.1964,-0.1151,0.082,0,0.0666,0.0121,0.014,0.0872,0.0002,0.031,0.0007,0.4342,0.0768,0.0082,0.0022,0.1779,0,93.3273,0,0.0005,0.1317,0.0157,0.0017,0.3714,0.0018,0.0018,0.0018,0.0026,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
87.04,0,100.6094,no,25-34,hispanic,male,Unknown,-15.6183,-8.4314,-4.0652,0.0018,0.0046,0.4303,0.0241,0.0045,0.193,0.1961,-0.1173,0.0818,0,0.0643,0.0123,0.0146,0.0841,0.0002,0.0322,0.0007,0.4113,0.0876,0.0088,0.0022,0.1646,0,93.7831,0,0.0005,0.134,0.0151,0.0017,0.3803,0.0018,0.0018,0.0018,0.0025,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
87.08,0,101.8557,no,25-34,hispanic,male,Unknown,-15.6437,-9.3337,-4.2962,0.0018,0.0045,0.4307,0.0241,0.0045,0.193,0.1958,-0.1133,0.0821,0,0.0587,0.0123,0.013,0.0912,0.0002,0.0315,0.0007,0.4461,0.0713,0.009,0.0024,0.148,0,92.6441,0,0.0006,0.1301,0.0132,0.0018,0.4019,0.0018,0.0018,0.0018,0.0024,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
87.12,0,100.1983,no,25-34,hispanic,male,Unknown,-15.7326,-7.9715,-3.7857,0.0018,0.0045,0.4308,0.0241,0.0045,0.193,0.1955,-0.1129,0.0821,0,0.0558,0.0128,0.0119,0.0935,0.0002,0.032,0.0007,0.4503,0.0689,0.0093,0.0027,0.137,0,94.2983,0,0.0007,0.1298,0.0122,0.002,0.4204,0.0018,0.0018,0.0018,0.0024,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
87.16,0,101.0411,no,25-34,hispanic,male,Unknown,-15.4287,-8.5644,-4.5086,0.0018,0.0045,0.4312,0.0241,0.0045,0.193,0.1953,-0.1191,0.0825,0,0.0501,0.0134,0.0121,0.1013,0.0002,0.0341,0.0008,0.506,0.0763,0.0102,0.0029,0.1244,0,93.6263,0,0.0008,0.1318,0.0129,0.0023,0.4434,0.0018,0.0018,0.0018,0.0023,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
87.24,0,99.7667,no,25-34,hispanic,male,Unknown,-15.2178,-7.84,-4.3888,0.0018,0.0045,0.4317,0.0241,0.0045,0.1929,0.1952,-0.1213,0.0825,0,0.041,0.0136,0.0132,0.1103,0.0002,0.0338,0.0009,0.4924,0.0768,0.011,0.0032,0.1219,0,94.438,0,0.0012,0.1359,0.0139,0.0023,0.4497,0.0018,0.0018,0.0018,0.0023,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0283,0,0,1,1
87.28,0,100.8358,no,25-34,hispanic,male,Unknown,-14.8182,-7.8983,-3.6084,0.0018,0.0045,0.4313,0.0241,0.0045,0.1929,0.195,-0.115,0.0826,0,0.0413,0.0131,0.0133,0.1024,0.0002,0.0333,0.001,0.5233,0.0705,0.0106,0.0036,0.1096,0,94.3765,0,0.0015,0.1296,0.0135,0.0024,0.4647,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.32,0,100.2694,no,25-34,hispanic,male,Unknown,-14.8623,-7.7723,-4.2038,0.0018,0.0045,0.4307,0.0241,0.0045,0.1929,0.1951,-0.1159,0.0828,0,0.0403,0.0128,0.014,0.0922,0.0002,0.033,0.0012,0.5757,0.0915,0.0108,0.0038,0.1151,0,94.5088,0,0.0017,0.128,0.015,0.0025,0.4909,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.36,0,100.1329,no,25-34,hispanic,male,Unknown,-15.2832,-8.3765,-4.2483,0.0018,0.0045,0.4302,0.0241,0.0045,0.1929,0.1949,-0.11,0.0831,0,0.0411,0.0122,0.0135,0.0816,0.0002,0.033,0.0011,0.6339,0.09,0.0104,0.0041,0.1065,0,93.8469,0,0.0019,0.1295,0.0155,0.0027,0.5247,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.4,0,101.0369,no,25-34,hispanic,male,Unknown,-15.0944,-8.265,-4.9232,0.0018,0.0045,0.4294,0.0241,0.0045,0.1929,0.195,-0.1014,0.0835,0,0.0451,0.0117,0.0137,0.0679,0.0002,0.033,0.0011,0.7061,0.08,0.01,0.0043,0.1131,0,93.9744,0,0.0018,0.1314,0.0165,0.0028,0.5665,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.44,0,100.9725,no,25-34,hispanic,male,Unknown,-15.1611,-7.3585,-4.0207,0.0018,0.0045,0.4297,0.0241,0.0045,0.193,0.1956,-0.103,0.0836,0,0.052,0.0111,0.0135,0.0724,0.0002,0.0325,0.0011,0.7194,0.0722,0.0104,0.0046,0.1379,0,94.9228,0,0.0019,0.1342,0.0148,0.003,0.6019,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.48,0,101.0064,no,25-34,hispanic,male,Unknown,-15.3068,-8.6814,-3.8023,0.0018,0.0045,0.4296,0.0241,0.0045,0.193,0.1961,-0.1032,0.0839,0,0.0613,0.0105,0.0124,0.0715,0.0002,0.0312,0.001,0.7659,0.0702,0.0096,0.005,0.1622,0,93.4852,0,0.0019,0.1311,0.0145,0.0033,0.6303,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.56,0,100.8786,no,25-34,hispanic,male,Unknown,-15.4531,-8.6662,-3.5963,0.0018,0.0046,0.4299,0.0241,0.0045,0.1931,0.1968,-0.1122,0.0842,0,0.0728,0.0102,0.012,0.0764,0.0002,0.0333,0.0011,0.8195,0.0756,0.0098,0.0055,0.1956,0,93.5037,0,0.002,0.1329,0.0179,0.0037,0.6518,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.6,0,100.6522,no,25-34,hispanic,male,Unknown,-15.1811,-8.3751,-3.8529,0.0018,0.0046,0.4304,0.0242,0.0045,0.1931,0.197,-0.1204,0.0845,0,0.0791,0.0102,0.0131,0.0847,0.0002,0.034,0.0012,0.8571,0.0809,0.0094,0.0061,0.2073,0,93.8484,0,0.0023,0.1352,0.0223,0.004,0.6999,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.64,0,101.6464,no,25-34,hispanic,male,Unknown,-14.9232,-7.4837,-3.9442,0.0018,0.0046,0.4308,0.0242,0.0045,0.1932,0.1969,-0.1231,0.0844,0,0.0833,0.0103,0.0121,0.0939,0.0002,0.034,0.0012,0.8283,0.07,0.01,0.0064,0.2025,0,94.8007,0,0.0018,0.1238,0.019,0.004,0.7358,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0284,0,0,1,1
87.68,0,100.7595,no,25-34,hispanic,male,Unknown,-14.5935,-7.4428,-3.8795,0.0018,0.0046,0.4308,0.0242,0.0045,0.1933,0.197,-0.1252,0.0842,0,0.0965,0.0097,0.011,0.0938,0.0002,0.0328,0.0012,0.7958,0.0673,0.0103,0.0068,0.2079,0,94.841,0,0.0015,0.1163,0.0154,0.004,0.7437,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
87.72,0,101.2013,no,25-34,hispanic,male,Unknown,-14.1775,-7.5895,-4.0076,0.0018,0.0046,0.4307,0.0242,0.0045,0.1933,0.1971,-0.1229,0.0838,0,0.101,0.01,0.0105,0.0932,0.0002,0.0329,0.0012,0.7364,0.0557,0.0107,0.0072,0.2104,0,94.6955,0,0.0014,0.1105,0.0132,0.004,0.779,0.0018,0.0018,0.0018,0.002,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
87.76,0,101.6599,no,25-34,hispanic,male,Unknown,-13.3733,-6.9048,-3.4438,0.0018,0.0046,0.4303,0.0242,0.0045,0.1934,0.1966,-0.1197,0.0838,0,0.1105,0.0102,0.0095,0.0854,0.0002,0.0337,0.0012,0.7508,0.0476,0.0106,0.0073,0.1869,0,95.3427,0,0.0011,0.1023,0.0116,0.004,0.7969,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
87.8,0,101.2151,no,25-34,hispanic,male,Unknown,-14.4139,-7.4635,-4.0078,0.0018,0.0046,0.43,0.0242,0.0045,0.1934,0.1962,-0.1141,0.0837,0,0.112,0.0112,0.0092,0.0789,0.0002,0.0338,0.0012,0.7288,0.0385,0.01,0.0076,0.1673,0,94.8206,0,0.0009,0.1009,0.0118,0.0041,0.8308,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0285,0,0,1,1
87.88,0,101.9873,no,25-34,hispanic,male,Unknown,-14.3599,-7.0956,-3.5112,0.0018,0.0046,0.4293,0.0243,0.0045,0.1935,0.1954,-0.1139,0.0837,0,0.1372,0.0118,0.0087,0.0669,0.0002,0.0349,0.0011,0.7523,0.0307,0.0097,0.0079,0.1331,0,95.1703,0,0.0006,0.0975,0.0096,0.0042,0.8753,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
87.92,0,101.1174,no,25-34,hispanic,male,Unknown,-14.5598,-7.9788,-4.0139,0.0018,0.0046,0.429,0.0243,0.0045,0.1936,0.1951,-0.114,0.0838,0,0.1476,0.0118,0.0082,0.0604,0.0001,0.0344,0.0012,0.7751,0.0322,0.0103,0.0074,0.1156,0,94.2905,0,0.0005,0.096,0.0081,0.0041,0.8927,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
87.96,0,101.4902,no,25-34,hispanic,male,Unknown,-14.3558,-7.7022,-4.1881,0.0018,0.0046,0.4288,0.0243,0.0045,0.1936,0.1946,-0.1116,0.0842,0,0.1451,0.0117,0.0081,0.0574,0.0001,0.0339,0.0012,0.8434,0.0329,0.0102,0.007,0.093,0,94.5811,0,0.0004,0.0946,0.0081,0.0039,0.8776,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
88,0,101.2861,no,25-34,hispanic,male,Unknown,-14.253,-8.0282,-3.5836,0.0018,0.0046,0.429,0.0243,0.0045,0.1936,0.1943,-0.1148,0.0848,0,0.1427,0.0114,0.0082,0.0622,0.0001,0.0331,0.0012,0.935,0.0385,0.011,0.0068,0.0769,0,94.237,0,0.0003,0.0937,0.0079,0.0038,0.8596,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0286,0,0,1,1
88.04,0,101.6673,no,25-34,hispanic,male,Unknown,-14.7235,-8.6141,-4.092,0.0018,0.0046,0.429,0.0242,0.0045,0.1935,0.194,-0.1097,0.085,0,0.1293,0.011,0.0085,0.0621,0.0001,0.0315,0.0012,0.9616,0.0388,0.0108,0.0065,0.0638,0,93.5667,0,0.0003,0.0957,0.0081,0.0035,0.8307,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
88.08,0,101.824,no,25-34,hispanic,male,Unknown,-15.0416,-8.2108,-4.8554,0.0018,0.0046,0.4292,0.0242,0.0045,0.1934,0.1938,-0.1059,0.0851,0,0.118,0.0106,0.0081,0.0653,0.0001,0.0309,0.001,0.9822,0.0349,0.0101,0.0064,0.0521,0,94.0354,0,0.0002,0.0911,0.0063,0.0033,0.8297,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
88.12,0,101.3065,no,25-34,hispanic,male,Unknown,-14.8404,-8.0759,-3.4045,0.0018,0.0046,0.4296,0.0242,0.0045,0.1934,0.1936,-0.1092,0.0853,0,0.1141,0.0099,0.0077,0.0733,0.0001,0.032,0.0009,1.0105,0.0347,0.0099,0.0062,0.0444,0,94.185,0,0.0002,0.0904,0.0053,0.0031,0.8013,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
88.16,0,101.2624,no,25-34,hispanic,male,Unknown,-15.3475,-8.261,-4.1155,0.0018,0.0046,0.4295,0.0242,0.0045,0.1934,0.1935,-0.1099,0.0855,0,0.1132,0.0092,0.0076,0.0722,0.0001,0.0319,0.0009,1.0327,0.0404,0.0095,0.006,0.041,0,93.9789,0,0.0002,0.0933,0.0062,0.003,0.7943,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
88.24,0,101.763,no,25-34,hispanic,male,Unknown,-14.1611,-7.2973,-3.6322,0.0018,0.0046,0.4294,0.0242,0.0045,0.1933,0.1933,-0.1016,0.085,0,0.1027,0.0084,0.0068,0.0684,0.0001,0.0298,0.0008,0.9655,0.0367,0.0083,0.0062,0.0309,0,94.9815,0,0.0002,0.0954,0.0063,0.0025,0.7835,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
88.28,0,101.5871,no,25-34,hispanic,male,Unknown,-14.0383,-8.4149,-3.7393,0.0018,0.0046,0.4292,0.0242,0.0045,0.1933,0.1932,-0.0994,0.0854,0,0.0998,0.0076,0.007,0.0646,0.0001,0.0306,0.0008,1.0288,0.0373,0.0072,0.006,0.0245,0,93.8023,0,0.0002,0.0985,0.0069,0.0026,0.8054,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0287,0,0,1,1
88.32,0,100.8493,no,25-34,hispanic,male,Unknown,-13.4703,-8.7697,-3.5326,0.0018,0.0046,0.4289,0.0242,0.0045,0.1932,0.1932,-0.0977,0.0855,0,0.0932,0.0063,0.0074,0.0594,0.0001,0.0314,0.0008,1.0475,0.0448,0.0073,0.0057,0.0241,0,93.3767,0,0.0002,0.1009,0.0075,0.0027,0.7922,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.36,0,102.4646,no,25-34,hispanic,male,Unknown,-14.0252,-8.424,-3.7636,0.0018,0.0046,0.4284,0.0242,0.0045,0.1932,0.1932,-0.091,0.0862,0,0.0923,0.0058,0.0072,0.0495,0.0001,0.0306,0.0008,1.1777,0.0418,0.0073,0.0054,0.0241,0,93.7918,0,0.0002,0.1,0.0073,0.0026,0.8064,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0019,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.4,0,102.0284,no,25-34,hispanic,male,Unknown,-13.1865,-8.343,-4.2875,0.0018,0.0046,0.4278,0.0242,0.0045,0.1932,0.1931,-0.077,0.086,0,0.0792,0.0063,0.0065,0.0379,0.0001,0.0314,0.0009,1.1465,0.0266,0.0071,0.0054,0.022,0,93.8854,0,0.0002,0.0942,0.0075,0.0027,0.7672,0.0018,0.0018,0.0018,0.0021,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.44,0,102.4102,no,25-34,hispanic,male,Unknown,-13.6654,-7.8681,-3.5411,0.0018,0.0045,0.4276,0.0242,0.0045,0.1931,0.1931,-0.0711,0.0858,0,0.0699,0.0063,0.0061,0.0338,0.0001,0.032,0.001,1.13,0.0227,0.0064,0.0055,0.0186,0,94.4085,0,0.0002,0.0904,0.0073,0.0026,0.7248,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.48,0,100.6819,no,25-34,hispanic,male,Unknown,-14.8354,-8.2471,-4.1938,0.0018,0.0045,0.4275,0.0241,0.0045,0.1931,0.1932,-0.0665,0.0857,0,0.0585,0.0075,0.0062,0.0318,0.0001,0.0325,0.0011,1.1135,0.0209,0.0063,0.0054,0.0244,0,93.9946,0,0.0003,0.0913,0.0076,0.0026,0.6723,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.56,0,101.8394,no,25-34,hispanic,male,Unknown,-15.6488,-9.0933,-4.2211,0.0018,0.0045,0.4272,0.0241,0.0045,0.193,0.1932,-0.0616,0.0857,0,0.0549,0.0083,0.0063,0.0274,0.0001,0.0329,0.0012,1.113,0.0145,0.0063,0.005,0.027,0,92.9651,0,0.0004,0.0911,0.007,0.0026,0.6626,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.6,0,101.0631,no,25-34,hispanic,male,Unknown,-14.9817,-8.5911,-4.4943,0.0018,0.0045,0.4272,0.0241,0.0045,0.1931,0.1934,-0.0623,0.0854,0,0.0617,0.0089,0.0067,0.0279,0.0001,0.0306,0.0012,1.0577,0.014,0.0064,0.0048,0.0325,0,93.5943,0,0.0005,0.0961,0.0067,0.0024,0.645,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.64,0,100.9896,no,25-34,hispanic,male,Unknown,-15.3867,-7.9332,-3.5043,0.0018,0.0045,0.4274,0.0241,0.0045,0.1931,0.1936,-0.0652,0.0849,0,0.0631,0.0099,0.0076,0.0313,0.0001,0.0298,0.0014,0.983,0.0167,0.0071,0.0045,0.0433,0,94.3393,0,0.0005,0.096,0.0082,0.0025,0.6195,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.68,0,101.7572,no,25-34,hispanic,male,Unknown,-15.5376,-8.6422,-4.8809,0.0018,0.0045,0.4274,0.0242,0.0045,0.1931,0.1938,-0.0668,0.0848,0,0.0654,0.0104,0.009,0.0318,0.0001,0.0306,0.0016,0.9601,0.0166,0.0064,0.0045,0.0513,0,93.5328,0,0.0006,0.0991,0.0077,0.0027,0.6074,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.72,0,100.8186,no,25-34,hispanic,male,Unknown,-15.1328,-7.5183,-4.1627,0.0018,0.0045,0.4273,0.0242,0.0045,0.1931,0.1938,-0.0657,0.0844,0,0.0649,0.0111,0.0087,0.03,0.0001,0.0311,0.0016,0.9036,0.0155,0.0064,0.0044,0.0536,0,94.7665,0,0.0006,0.0996,0.0077,0.0027,0.5874,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.76,0,100.5437,no,25-34,hispanic,male,Unknown,-15.2971,-8.4942,-4.0929,0.0018,0.0045,0.4273,0.0241,0.0045,0.1931,0.1939,-0.0669,0.0843,0,0.0613,0.0134,0.0093,0.029,0.0001,0.0339,0.0019,0.8838,0.0172,0.0067,0.0043,0.0601,0,93.7095,0,0.0006,0.1107,0.0102,0.003,0.5745,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.8,0,100.4217,no,25-34,hispanic,male,Unknown,-14.3271,-8.1734,-4.7407,0.0018,0.0045,0.4272,0.0241,0.0045,0.1931,0.1939,-0.0681,0.0839,0,0.0586,0.0156,0.0074,0.028,0.0001,0.0355,0.002,0.8116,0.0221,0.0082,0.0039,0.0563,0,94.0773,0,0.0008,0.1091,0.0121,0.0033,0.55,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0288,0,0,1,1
88.88,0,101.5516,no,25-34,hispanic,male,Unknown,-14.7808,-10.9108,-3.7831,0.0018,0.0045,0.4272,0.0241,0.0045,0.1932,0.1944,-0.0654,0.0838,0,0.0424,0.0274,0.0052,0.0288,0.0001,0.0389,0.0025,0.8016,0.0222,0.0087,0.0039,0.0844,99.9973,90.1841,0,0.0014,0.0712,0.0115,0.0034,0.5328,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0287,0,0,1,1
88.92,0,102.5748,no,25-34,hispanic,male,Unknown,-13.5009,-11.5599,-3.4714,0.0018,0.0045,0.4274,0.0241,0.0045,0.1932,0.1948,-0.0681,0.0832,0,0.0349,0.0359,0.0044,0.032,0.0001,0.0442,0.0025,0.6929,0.0223,0.0083,0.0041,0.1013,99.9988,88.9733,0,0.0014,0.0474,0.0107,0.0036,0.5018,0.0018,0.0018,0.0018,0.0022,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.0287,0,0,1,1
